village_id,Object.state,Status,Accuracy,Date,commune,village_name,lat_long,has_rain_gauge,village_size,gender_nanmean,gender_nanmedian,gender_N,age_nanmean,age_nanmedian,age_N,years_farming_nanmean,years_farming_nanmedian,years_farming_N,num_wives_nanmean,num_wives_nanmedian,num_wives_N,wife_trades_nanmean,wife_trades_nanmedian,wife_trades_N,wife_food_crops_nanmean,wife_food_crops_nanmedian,wife_food_crops_N,wife_crafts_nanmean,wife_crafts_nanmedian,wife_crafts_N,num_children_nanmean,num_children_nanmedian,num_children_N,num_young_children_nanmean,num_young_children_nanmedian,num_young_children_N,num_older_children_nanmean,num_older_children_nanmedian,num_older_children_N,num_children_in_school_nanmean,num_children_in_school_nanmedian,num_children_in_school_N,children_working_nanmean,children_working_nanmedian,children_working_N,housing_material_nanmean,housing_material_nanmedian,housing_material_N,access_electricity_nanmean,access_electricity_nanmedian,access_electricity_N,access_drinking_water_nanmean,access_drinking_water_nanmedian,access_drinking_water_N,access_healthcare_nanmean,access_healthcare_nanmedian,access_healthcare_N,wants_credit_nanmean,wants_credit_nanmedian,wants_credit_N,credit_from_coop_nanmean,credit_from_coop_nanmedian,credit_from_coop_N,credit_from_third_party_nanmean,credit_from_third_party_nanmedian,credit_from_third_party_N,credit_from_bank_nanmean,credit_from_bank_nanmedian,credit_from_bank_N,has_loan_nanmean,has_loan_nanmedian,has_loan_N,loan_amount_nanmean,loan_amount_nanmedian,loan_amount_N,loan_rate_nanmean,loan_rate_nanmedian,loan_rate_N,has_bridge_loan_nanmean,has_bridge_loan_nanmedian,has_bridge_loan_N,bridge_loan_amount_nanmean,bridge_loan_amount_nanmedian,bridge_loan_amount_N,pledged_output_nanmean,pledged_output_nanmedian,pledged_output_N,wants_bridge_loan_nanmean,wants_bridge_loan_nanmedian,wants_bridge_loan_N,wants_bridge_loan_amount_nanmean,wants_bridge_loan_amount_nanmedian,wants_bridge_loan_amount_N,input_use_nanmean,input_use_nanmedian,input_use_N,input_cost_nanmean,input_cost_nanmedian,input_cost_N,inputs_useful_nanmean,inputs_useful_nanmedian,inputs_useful_N,interest_use_inputs_nanmean,interest_use_inputs_nanmedian,interest_use_inputs_N,interest_insurance_nanmean,interest_insurance_nanmedian,interest_insurance_N,use_ag_services_nanmean,use_ag_services_nanmedian,use_ag_services_N,ag_services_quality_nanmean,ag_services_quality_nanmedian,ag_services_quality_N,ag_services_frequency_nanmean,ag_services_frequency_nanmedian,ag_services_frequency_N,interest_ag_services_nanmean,interest_ag_services_nanmedian,interest_ag_services_N,last_price_nanmean,last_price_nanmedian,last_price_N,num_plots_nanmean,num_plots_nanmedian,num_plots_N,total_ha_nanmean,total_ha_nanmedian,total_ha_N,fraction_in_school_nanmean,fraction_in_school_nanmedian,fraction_in_school_N,fraction_in_school_binned_nanmean,fraction_in_school_binned_nanmedian,fraction_in_school_binned_N,num_older_children_binned_nanmean,num_older_children_binned_nanmedian,num_older_children_binned_N,num_young_children_binned_nanmean,num_young_children_binned_nanmedian,num_young_children_binned_N,income_nanmean,income_nanmedian,income_N,nonzero_income_nanmean,nonzero_income_nanmedian,nonzero_income_N,income_binned_nanmean,income_binned_nanmedian,income_binned_N,num_plots_binned_nanmean,num_plots_binned_nanmedian,num_plots_binned_N,years_farming_binned_nanmean,years_farming_binned_nanmedian,years_farming_binned_N,age_binned_nanmean,age_binned_nanmedian,age_binned_N,num_children_binned_nanmean,num_children_binned_nanmedian,num_children_binned_N,num_wives_binned_nanmean,num_wives_binned_nanmedian,num_wives_binned_N,education_level_binned_nanmean,education_level_binned_nanmedian,education_level_binned_N,wife_roles_nanmean,wife_roles_nanmedian,wife_roles_N,creditworthy_nanmean,creditworthy_nanmedian,creditworthy_N
464.0,Locked,Enable,2.0,2018-01-22 10:02:00,Guede village,Ndiawar,-14.842574155362 | 16.571636115769,no,292.0,0.2328767123287671,0.0,292.0,45.955479452054796,45.5,292.0,16.47945205479452,15.0,292.0,0.9897260273972602,1.0,292.0,0.11301369863013698,0.0,292.0,0.2602739726027397,0.0,292.0,0.003424657534246575,0.0,292.0,5.197231833910035,5.0,289.0,1.7636986301369864,1.0,292.0,3.3424657534246576,3.0,292.0,1.7705479452054795,1.5,292.0,0.8615916955017301,0.0,289.0,1.1855670103092784,1.0,291.0,0.08904109589041095,0.0,292.0,1.3287671232876712,1.0,292.0,1.034364261168385,1.0,291.0,3.0,3.0,292.0,1.547945205479452,2.0,292.0,0.2705479452054795,0.0,292.0,0.3649122807017544,0.0,285.0,0.28719723183391005,0.0,289.0,84419.49411764706,75000.0,85.0,7.0,7.0,80.0,513.6986301369863,0.0,292.0,513.6986301369863,0.0,292.0,0.006172839506172839,0.0,162.0,0.48598130841121495,0.0,214.0,19315.068493150684,0.0,292.0,3.4261168384879723,3.0,291.0,87042.63573883161,80000.0,291.0,1.928082191780822,2.0,292.0,1.8694158075601375,2.0,291.0,0.2979452054794521,0.0,292.0,1.0,1.0,291.0,1.529209621993127,2.0,291.0,3.9035714285714285,4.0,280.0,1.429553264604811,1.0,291.0,122.76027397260275,125.0,292.0,1.1232876712328768,1.0,292.0,0.34965635738831574,0.36,291.0,0.3313566081354545,0.2928571428571428,260.0,1.4115384615384616,1.0,260.0,1.0856164383561644,1.0,292.0,0.702054794520548,1.0,292.0,176291.09589041097,165000.0,292.0,181897.52650176678,166000.0,283.0,1.4589041095890412,1.0,292.0,0.1095890410958904,0.0,292.0,1.297945205479452,1.0,292.0,2.1472602739726026,2.0,292.0,0.8685121107266436,1.0,289.0,0.9178082191780822,1.0,292.0,0.1972318339100346,0.0,289.0,0.39903846153846156,0.0,208.0,0.2996389891696751,0.0,277.0
465.0,Locked,Enable,2.0,2018-01-22 10:02:00,GuEdE village,MafrE DEcollE,-14.864201510835 | 16.523720874871,no,53.0,0.07547169811320754,0.0,53.0,43.698113207547166,41.0,53.0,13.226415094339623,14.0,53.0,1.1132075471698113,1.0,53.0,0.03773584905660377,0.0,53.0,0.018867924528301886,0.0,53.0,0.03773584905660377,0.0,53.0,4.60377358490566,4.0,53.0,1.1320754716981132,1.0,53.0,2.5849056603773586,3.0,53.0,0.9622641509433962,1.0,53.0,0.2692307692307692,0.0,52.0,0.41509433962264153,0.0,53.0,0.0,0.0,53.0,1.4528301886792452,1.0,53.0,1.6226415094339623,2.0,53.0,4.0,4.0,53.0,0.11320754716981132,0.0,53.0,0.11320754716981132,0.0,53.0,0.11320754716981132,0.0,53.0,0.11320754716981132,0.0,53.0,228333.33333333334,175000.0,6.0,13.166666666666666,15.0,6.0,7547.169811320755,0.0,53.0,8679.245283018869,0.0,53.0,0.660377358490566,0.0,53.0,1.0,1.0,53.0,270754.71698113205,250000.0,53.0,4.0,4.0,53.0,44359.43396226415,45000.0,53.0,1.5471698113207548,2.0,53.0,1.5471698113207548,2.0,53.0,1.9433962264150944,2.0,53.0,0.5471698113207547,1.0,53.0,1.26,2.0,50.0,1.9423076923076923,3.0,52.0,1.9056603773584906,2.0,53.0,132.54716981132074,125.0,53.0,1.0,1.0,53.0,0.24981132075471713,0.4,53.0,0.19669701213818866,0.1875,51.0,0.9215686274509803,1.0,51.0,0.9245283018867925,1.0,53.0,0.6981132075471698,1.0,53.0,95283.01886792453,100000.0,53.0,95283.01886792453,100000.0,53.0,0.7924528301886793,1.0,53.0,0.0,0.0,53.0,0.8867924528301887,1.0,53.0,1.8867924528301887,2.0,53.0,0.8301886792452831,1.0,53.0,1.0754716981132075,1.0,53.0,0.0,0.0,53.0,0.06382978723404255,0.0,47.0,0.11320754716981132,0.0,53.0
488.0,Locked,Enable,2.0,2018-01-22 10:03:00,DOUMGA,WORDE,-14.320353333333 | 16.402286666667,no,56.0,0.21428571428571427,0.0,56.0,50.25,51.5,56.0,22.732142857142858,20.5,56.0,1.1607142857142858,1.0,56.0,0.32142857142857145,0.0,56.0,0.5,0.5,56.0,0.017857142857142856,0.0,56.0,7.178571428571429,7.0,56.0,1.6964285714285714,1.0,56.0,2.642857142857143,2.0,56.0,1.6607142857142858,2.0,56.0,1.375,1.0,56.0,1.1964285714285714,1.0,56.0,0.07142857142857142,0.0,56.0,1.1428571428571428,1.0,56.0,0.9464285714285714,1.0,56.0,0.75,0.0,56.0,0.4642857142857143,0.0,56.0,0.16071428571428573,0.0,56.0,0.017857142857142856,0.0,56.0,0.021739130434782608,0.0,46.0,300000.0,300000.0,1.0,7.181818181818182,7.0,11.0,34375.0,0.0,56.0,34732.142857142855,0.0,56.0,0.6086956521739131,0.0,46.0,0.18181818181818182,0.0,55.0,83928.57142857143,0.0,56.0,4.0,4.0,56.0,159027.125,150000.0,56.0,1.1818181818181819,1.0,55.0,1.0357142857142858,1.0,56.0,1.9107142857142858,2.0,56.0,1.0,1.0,56.0,1.0357142857142858,1.0,56.0,3.5272727272727273,4.0,55.0,1.7454545454545454,2.0,55.0,266.07142857142856,300.0,56.0,1.125,1.0,56.0,0.7492857142857144,0.6,56.0,0.25242049617049617,0.25,52.0,1.0769230769230769,1.0,52.0,1.0892857142857142,1.0,56.0,0.6964285714285714,1.0,56.0,308035.71428571426,300000.0,56.0,308035.71428571426,300000.0,56.0,2.125,2.0,56.0,0.125,0.0,56.0,2.0714285714285716,2.0,56.0,2.5357142857142856,3.0,56.0,1.2678571428571428,1.0,56.0,1.0535714285714286,1.0,56.0,0.0,0.0,52.0,1.0476190476190477,1.0,42.0,0.021739130434782608,0.0,46.0
,,,,,,,,,1.0,0.0,0.0,1.0,68.0,68.0,1.0,30.0,30.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,200000.0,200000.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,200.0,200.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.4,0.4,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,400000.0,400000.0,1.0,400000.0,400000.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,,1.0,0.0,0.0,1.0,68.0,68.0,1.0,25.0,25.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,4.0,4.0,1.0,200000.0,200000.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,200.0,200.0,1.0,3.0,3.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
,,,,,,,,,1.0,0.0,0.0,1.0,72.0,72.0,1.0,35.0,35.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000000.0,1000000.0,1.0,,,0.0,200000.0,200000.0,1.0,250000.0,250000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,200000.0,200000.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,200.0,200.0,1.0,2.0,2.0,1.0,,,0.0,0.058823529411764705,0.058823529411764705,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,800000.0,800000.0,1.0,800000.0,800000.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0
498.0,Locked,Enable,2.0,2018-01-22 10:02:00,Doumga,koylel,-14.303083333333 | 16.444846666667,no,48.0,0.25,0.0,48.0,50.520833333333336,53.5,48.0,20.645833333333332,20.0,48.0,1.0416666666666667,1.0,48.0,0.041666666666666664,0.0,48.0,0.2708333333333333,0.0,48.0,0.0,0.0,48.0,5.276595744680851,5.0,47.0,1.2916666666666667,1.0,48.0,2.2708333333333335,2.0,48.0,1.8958333333333333,1.0,48.0,2.0434782608695654,1.0,46.0,1.127659574468085,1.0,47.0,0.0851063829787234,0.0,47.0,0.7021276595744681,1.0,47.0,1.3191489361702127,1.0,47.0,3.0625,3.0,48.0,0.0625,0.0,48.0,0.16666666666666666,0.0,48.0,0.1875,0.0,48.0,0.13333333333333333,0.0,45.0,251111.11111111112,150000.0,9.0,7.666666666666667,7.0,6.0,27083.333333333332,0.0,48.0,18541.666666666668,0.0,48.0,0.5454545454545454,0.0,44.0,0.8222222222222222,1.0,45.0,306547.61904761905,200000.0,42.0,4.0,4.0,48.0,56265.95744680851,58000.0,47.0,1.8541666666666667,2.0,48.0,1.8958333333333333,2.0,48.0,1.4583333333333333,2.0,48.0,1.0,1.0,48.0,1.875,2.0,48.0,3.4130434782608696,4.0,46.0,1.375,2.0,48.0,129.8913043478261,125.0,46.0,1.3125,1.0,48.0,0.8693750000000001,0.89,48.0,0.2930105125227076,0.2,41.0,1.1951219512195121,1.0,41.0,0.8541666666666666,1.0,48.0,0.5833333333333334,1.0,48.0,252291.66666666666,250000.0,48.0,252291.66666666666,250000.0,48.0,1.8958333333333333,2.0,48.0,0.25,0.0,48.0,1.9166666666666667,2.0,48.0,2.5416666666666665,3.0,48.0,0.9361702127659575,1.0,47.0,0.9375,1.0,48.0,0.08333333333333333,0.0,48.0,0.42857142857142855,0.0,35.0,0.13333333333333333,0.0,45.0
499.0,Locked,Enable,2.0,2018-01-22 09:51:00,AErE Lao,AErE Lao,-14.336396666667 | 16.426381666667,yes,35.0,0.17142857142857143,0.0,35.0,52.885714285714286,52.0,35.0,30.914285714285715,30.0,35.0,0.9714285714285714,1.0,35.0,0.4,0.0,35.0,0.2857142857142857,0.0,35.0,0.0,0.0,35.0,5.828571428571428,6.0,35.0,0.6571428571428571,0.0,35.0,1.8285714285714285,2.0,35.0,2.5142857142857142,2.0,35.0,1.2647058823529411,1.0,34.0,2.0,2.0,35.0,0.5428571428571428,1.0,35.0,1.9142857142857144,2.0,35.0,1.3235294117647058,1.0,34.0,0.3142857142857143,0.0,35.0,0.029411764705882353,0.0,34.0,0.058823529411764705,0.0,34.0,0.38235294117647056,0.0,34.0,0.125,0.0,24.0,240000.0,240000.0,3.0,8.285714285714286,7.0,14.0,45714.28571428572,50000.0,35.0,10285.714285714286,10000.0,35.0,0.0,0.0,35.0,0.0,0.0,34.0,0.0,0.0,35.0,4.0,4.0,35.0,222400.0,230000.0,35.0,0.9142857142857143,1.0,35.0,0.9428571428571428,1.0,35.0,1.6,2.0,35.0,0.9714285714285714,1.0,35.0,1.088235294117647,1.0,34.0,1.3823529411764706,1.0,34.0,1.4857142857142858,2.0,35.0,330.0,350.0,35.0,1.457142857142857,1.0,35.0,0.9799999999999999,1.0,35.0,0.4859307359307359,0.5,33.0,1.9090909090909092,2.0,33.0,0.7714285714285715,1.0,35.0,0.4857142857142857,0.0,35.0,167857.14285714287,120000.0,35.0,189516.12903225806,125000.0,31.0,1.2,1.0,35.0,0.34285714285714286,0.0,35.0,2.5142857142857142,3.0,35.0,2.8,3.0,35.0,1.0285714285714285,1.0,35.0,0.9714285714285714,1.0,35.0,0.0,0.0,34.0,0.8148148148148148,1.0,27.0,0.14285714285714285,0.0,21.0
,,,,,,,,,1.0,0.0,0.0,1.0,58.0,58.0,1.0,40.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,4.0,4.0,1.0,55000.0,55000.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,,,0.0,300.0,300.0,1.0,5.0,5.0,1.0,,,0.0,0.75,0.75,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,,1.0,0.0,0.0,1.0,57.0,57.0,1.0,9.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,0.0,320000.0,320000.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,4.0,4.0,1.0,320000.0,320000.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,125.0,125.0,1.0,1.0,1.0,1.0,,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,2.0,1.0,450000.0,450000.0,1.0,450000.0,450000.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0
558.0,Locked,Enable,2.0,2018-01-22 09:48:00,Aere  lao,Aere   barobe,-14.320658333333 | 16.402395,yes,99.0,0.0707070707070707,0.0,99.0,53.27272727272727,53.0,99.0,15.555555555555555,16.0,99.0,1.121212121212121,1.0,99.0,0.4444444444444444,0.0,99.0,0.030303030303030304,0.0,99.0,0.010101010101010102,0.0,99.0,6.708333333333333,6.0,96.0,1.3434343434343434,0.0,99.0,1.9898989898989898,0.0,99.0,3.121212121212121,2.0,99.0,1.1789473684210525,1.0,95.0,1.7171717171717171,2.0,99.0,0.6666666666666666,1.0,99.0,1.7373737373737375,2.0,99.0,0.30612244897959184,0.0,98.0,3.0306122448979593,3.0,98.0,0.10101010101010101,0.0,99.0,1.010204081632653,1.0,98.0,1.878787878787879,2.0,99.0,1.0,1.0,95.0,316161.61616161617,320000.0,99.0,5.410526315789474,5.0,95.0,29494.949494949495,0.0,99.0,25353.535353535353,0.0,99.0,0.01020408163265306,0.0,98.0,0.6701030927835051,1.0,97.0,53989.89898989899,50000.0,99.0,4.0,4.0,98.0,352959.595959596,370000.0,99.0,1.9591836734693877,2.0,98.0,1.9898989898989898,2.0,99.0,1.9595959595959596,2.0,99.0,1.0101010101010102,1.0,99.0,0.020202020202020204,0.0,99.0,0.6938775510204082,1.0,98.0,1.9680851063829787,2.0,94.0,118.23232323232324,120.0,99.0,2.5757575757575757,3.0,99.0,0.956969696969697,0.96,99.0,0.4114636800547504,0.3333333333333333,89.0,1.6741573033707866,2.0,89.0,0.5050505050505051,0.0,99.0,0.48484848484848486,0.0,99.0,241666.66666666666,250000.0,99.0,254521.27659574468,250000.0,94.0,1.8484848484848484,2.0,99.0,0.9797979797979798,1.0,99.0,1.303030303030303,1.0,99.0,2.808080808080808,3.0,99.0,1.125,1.0,96.0,1.0808080808080809,1.0,99.0,0.3541666666666667,0.0,96.0,0.5119047619047619,0.5,84.0,1.0,1.0,95.0
565.0,Locked,Enable,3.0,2018-01-22 10:01:00,Aere Lao,GIE Harankobe,-14.318133333333 | 16.40224,yes,97.0,0.2268041237113402,0.0,97.0,52.95876288659794,52.0,97.0,20.721649484536083,21.0,97.0,0.9484536082474226,1.0,97.0,0.010309278350515464,0.0,97.0,0.010309278350515464,0.0,97.0,0.0,0.0,97.0,7.804123711340206,7.0,97.0,1.0103092783505154,0.0,97.0,3.5463917525773194,4.0,97.0,3.711340206185567,3.0,97.0,1.6288659793814433,1.0,97.0,1.71875,2.0,96.0,0.7525773195876289,1.0,97.0,1.8969072164948453,2.0,97.0,1.309278350515464,1.0,97.0,2.195876288659794,3.0,97.0,0.061855670103092786,0.0,97.0,0.010309278350515464,0.0,97.0,0.07216494845360824,0.0,97.0,0.010869565217391304,0.0,92.0,608333.3333333334,650000.0,6.0,13.0,13.0,1.0,23092.78350515464,0.0,97.0,23505.154639175256,0.0,97.0,0.46808510638297873,0.0,94.0,0.36082474226804123,0.0,97.0,183684.2105263158,0.0,95.0,4.0,4.0,97.0,109762.88659793814,120000.0,97.0,1.9484536082474226,2.0,97.0,1.958762886597938,2.0,97.0,1.8762886597938144,2.0,97.0,1.0,1.0,97.0,1.1443298969072164,1.0,97.0,1.1546391752577319,1.0,97.0,0.8762886597938144,1.0,97.0,124.98958333333333,125.0,96.0,1.041237113402062,1.0,97.0,0.8221855670103092,0.92,97.0,0.4985421011736803,0.5,95.0,2.0736842105263156,2.0,95.0,1.2577319587628866,1.0,97.0,0.5154639175257731,0.0,97.0,227835.05154639174,200000.0,97.0,227835.05154639174,200000.0,97.0,1.8865979381443299,2.0,97.0,0.041237113402061855,0.0,97.0,1.9690721649484537,2.0,97.0,2.6391752577319587,3.0,97.0,1.3608247422680413,1.0,97.0,0.8865979381443299,1.0,97.0,0.11458333333333333,0.0,96.0,0.028985507246376812,0.0,69.0,0.01098901098901099,0.0,91.0
567.0,Locked,Enable,3.0,2018-01-22 09:52:00,Ross bEtio,Sope Mame Saer Malene Gaye,-16.137521666667 | 16.277925,no,1.0,0.0,0.0,1.0,55.0,55.0,1.0,40.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,200000.0,200000.0,1.0,4.0,4.0,1.0,,,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,1.0,125.0,125.0,1.0,2.0,2.0,1.0,,,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,300000.0,300000.0,1.0,300000.0,300000.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574.0,Locked,Enable,2.0,2018-01-22 10:01:00,Aere Lao,Oudou,-14.321595 | 16.399786666667,no,33.0,0.12121212121212122,0.0,33.0,54.24242424242424,55.0,33.0,28.606060606060606,29.0,33.0,1.606060606060606,2.0,33.0,0.8484848484848485,1.0,33.0,0.09090909090909091,0.0,33.0,0.0,0.0,33.0,7.242424242424242,7.0,33.0,1.7575757575757576,1.0,33.0,2.3333333333333335,2.0,33.0,2.272727272727273,2.0,33.0,1.65625,1.0,32.0,1.2121212121212122,1.0,33.0,0.06060606060606061,0.0,33.0,1.6666666666666667,2.0,33.0,1.0,1.0,33.0,2.909090909090909,3.0,33.0,0.48484848484848486,0.0,33.0,0.03125,0.0,32.0,0.15151515151515152,0.0,33.0,0.15151515151515152,0.0,33.0,400000.0,400000.0,5.0,7.0,7.0,5.0,71212.12121212122,0.0,33.0,68939.39393939394,0.0,33.0,1.0588235294117647,2.0,17.0,0.8787878787878788,1.0,33.0,496666.6666666667,500000.0,30.0,4.0,4.0,33.0,260000.0,300000.0,33.0,1.9090909090909092,2.0,33.0,1.878787878787879,2.0,33.0,2.0,2.0,33.0,1.0,1.0,33.0,1.0606060606060606,1.0,33.0,2.9393939393939394,3.0,33.0,2.0,2.0,33.0,216.66666666666666,200.0,33.0,1.0,1.0,33.0,1.146060606060606,0.96,33.0,0.3261059253246753,0.2857142857142857,32.0,1.46875,1.0,32.0,0.9696969696969697,1.0,33.0,0.8787878787878788,1.0,33.0,540612.1212121212,600000.0,33.0,557506.25,600000.0,32.0,2.757575757575758,3.0,33.0,0.0,0.0,33.0,2.4242424242424243,3.0,33.0,2.787878787878788,3.0,33.0,1.393939393939394,1.0,33.0,1.5151515151515151,2.0,33.0,0.0,0.0,33.0,1.0333333333333334,1.0,30.0,0.15151515151515152,0.0,33.0
